,subID,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,evLevel,evInd,runSize,strategy,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor
1,001,33.78,0.0,13.37,0.23427734099095687,1,['v'],1,33.78,2.0,15.0,2.0,5.0,1,0.02186762500787154,2.0379146020131884,2.289065060002031,2.804591039006482,3.805781981005566,1,1,1
2,001,38.52,0.0,11.26,0.2738197279977612,1,['v'],1,0.0,2.0,15.0,2.0,5.0,1,9.518973262005602,11.53522644500481,11.819588668004144,12.33506830999977,13.33622115101025,2,1,1
3,001,19.6,0.0,0.0,0.24146580300293863,1,['v'],1,19.6,1.0,5.0,1.0,5.0,0,0.015753651998238638,2.0307811589882476,2.281721725987154,2.797539567996864,3.798700737999752,1,2,0
4,001,10.84,0.0,5.28,0.5676707310049096,2,['n'],1,10.84,2.0,5.0,1.0,5.0,0,8.528769343000022,10.54489681799896,11.129077794990735,11.644599241990363,12.645727259994601,2,2,0
