,subID,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,evLevel,evInd,runSize,strategy,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor
1,005,11.26,0.0,5.21,0.3473008549917722,1,['v'],1,11.26,1.0,5.0,1.0,16.0,0,0.02086022800358478,2.0367316500050947,2.4031999880098738,2.9199986750027165,3.9211509020096855,1,1,1
2,005,11.51,0.0,4.21,0.31016102399735246,1,['v'],1,0.0,1.5,5.0,1.0,16.0,0,8.018228202010505,10.034328078007093,10.352020881007775,10.867572749004466,11.868742466002004,2,1,1
3,005,9.29,0.0,5.91,0.2819867049984168,1,['n'],0,5.91,1.0,5.0,1.0,16.0,1,0.022599200005060993,2.038216590997763,2.339205291005783,2.8548667449940694,3.8558737480052514,1,2,0
4,005,12.79,0.0,4.57,0.19208640199212823,2,['n'],1,12.79,1.0,5.0,1.0,16.0,1,7.519699323995155,9.536018073995365,9.737329751005745,10.252528288998292,11.253721703003976,2,2,0
