,subID,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,evLevel,evInd,runSize,strategy,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor
1,001,57.08,0.0,20.54,0.25009198699262924,2,['n'],1,0.0,1.0,25.0,3.0,16.0,0,0.02189936900686007,2.037859631003812,2.305511847996968,2.821287940008915,3.821725632005837,1,1,0
2,001,48.09,0.0,26.72,0.35680642900115345,1,['n'],0,26.72,1.5,25.0,3.0,16.0,0,8.019354447998921,10.035541150005884,10.403313093003817,10.918664580007317,11.919864038005471,2,1,0
3,001,14.34,0.0,3.17,0.23721020000812132,1,['v'],1,14.34,2.0,5.0,1.0,16.0,0,0.018578914998215623,2.034977917006472,2.2859530040004756,2.8014707469992572,3.802619791997131,1,2,1
4,001,6.67,0.0,5.73,0.23581634600122925,2,['v'],0,5.73,2.0,5.0,1.0,16.0,0,9.532419688010123,11.54857243099832,11.799669483996695,12.315116708006826,13.31628484200337,2,2,1
